ELASTIC
Cu
8.63000000e-06
SPECIES: e / Cu
PROCESS: E + Cu -> E + Cu, Elastic
PARAM.:  m/M = 0.00000863, complete set
COMMENT: elastic momentum transfer.
UPDATED: 2012-09-12 13:41:58
COLUMNS: Energy (eV) | Cross section (m2)
-----------------------------
1.58489000e+05	3.02000000e-26
1.99526000e+05	1.90549000e-26
2.51189000e+05	1.20229000e-26
3.16228000e+05	7.58591000e-27
3.98107000e+05	4.78638000e-27
5.01187000e+05	3.02000000e-27
6.30957000e+05	1.90549000e-27
7.94328000e+05	1.20229000e-27
-----------------------------

EXCITATION
Cu -> Cu (EX4)
5.10000000e+00
SPECIES: e / Cu
PROCESS: E + Cu -> E + Cu (EX4), Excitation
PARAM.:  E = 5.1 eV, complete set
UPDATED: 2012-09-12 13:45:26
COLUMNS: Energy (eV) | Cross section (m2)
-----------------------------
5.10000000e+00	1.00000000e-44
6.08070000e+00	5.01305000e-23
6.91931000e+00	7.30371000e-23
8.04657000e+00	9.81417000e-23
9.16736000e+00	1.16601000e-22
1.12019000e+01	1.27317000e-22
1.32810000e+01	1.27317000e-22
1.64058000e+01	1.27317000e-22
1.96395000e+01	1.27317000e-22
2.44959000e+01	1.20351000e-22
3.14514000e+01	1.03823000e-22
3.96093000e+01	9.50837000e-23
4.98833000e+01	8.23149000e-23
7.67644000e+01	6.32290000e-23
1.50216000e+02	4.20462000e-23
2.63364000e+02	2.78619000e-23
3.52316000e+02	2.20900000e-23
5.05502000e+02	1.85277000e-23
6.49823000e+02	1.34530000e-23
8.09530000e+02	1.19787000e-23
1.00000000e+03	1.00470000e-23
1.25893000e+03	8.70034000e-24
1.58489000e+03	7.53419000e-24
1.99526000e+03	6.52434000e-24
2.51189000e+03	5.64984000e-24
3.16228000e+03	4.89256000e-24
3.98107000e+03	4.23678000e-24
5.01187000e+03	3.66890000e-24
6.30957000e+03	3.17714000e-24
7.94328000e+03	2.75129000e-24
1.00000000e+04	2.38252000e-24
1.25893000e+04	2.06318000e-24
1.58489000e+04	1.78664000e-24
1.99526000e+04	1.54716000e-24
2.51189000e+04	1.33979000e-24
3.16228000e+04	1.16021000e-24
3.98107000e+04	1.00470000e-24
5.01187000e+04	8.70034000e-25
6.30957000e+04	7.53419000e-25
7.94328000e+04	6.52434000e-25
1.00000000e+05	5.64984000e-25
1.25893000e+05	4.89256000e-25
1.58489000e+05	4.23678000e-25
1.99526000e+05	3.66890000e-25
2.51189000e+05	3.17714000e-25
3.16228000e+05	5.64984000e-25
3.98107000e+05	5.03543000e-25
5.01187000e+05	4.48783000e-25
6.30957000e+05	3.99978000e-25
7.94328000e+05	3.56481000e-25
-----------------------------

IONIZATION
Cu -> Cu^+
7.72400000e+00
SPECIES: e / Cu
PROCESS: E + Cu -> E + E + Cu+, Ionization
PARAM.:  E = 7.724 eV, complete set
UPDATED: 2013-09-12 14:02:22
COLUMNS: Energy (eV) | Cross section (m2)
-----------------------------
7.72400000e+00	1.00000000e-44
8.15840000e+00	7.26575000e-21
9.10733000e+00	9.72310000e-21
1.04786000e+01	1.30116000e-20
1.21883000e+01	1.64036000e-20
1.56547000e+01	2.25766000e-20
2.03268000e+01	2.77714000e-20
2.66499000e+01	3.20699000e-20
3.53222000e+01	3.20699000e-20
4.27580000e+01	3.11819000e-20
5.32830000e+01	2.85623000e-20
6.13059000e+01	2.77714000e-20
7.13086000e+01	2.93757000e-20
8.37496000e+01	2.85623000e-20
1.04365000e+02	2.69078000e-20
1.30212000e+02	2.46472000e-20
1.60702000e+02	2.25766000e-20
2.21668000e+02	2.01073000e-20
2.85054000e+02	1.74122000e-20
3.41326000e+02	1.54534000e-20
4.43196000e+02	1.37632000e-20
5.63760000e+02	1.19184000e-20
6.42402000e+02	1.12281000e-20
1.00000000e+03	6.65535000e-21
1.33352000e+03	5.19876000e-21
1.77828000e+03	4.05446000e-21
2.37137000e+03	3.15735000e-21
3.16228000e+03	2.45537000e-21
4.21697000e+03	1.90703000e-21
5.62341000e+03	1.47938000e-21
7.49894000e+03	1.14636000e-21
1.00000000e+04	8.87380000e-22
1.33352000e+04	6.86236000e-22
1.77828000e+04	5.30199000e-22
2.37137000e+04	4.09287000e-22
3.16228000e+04	3.15691000e-22
4.21697000e+04	2.43311000e-22
5.62341000e+04	1.87389000e-22
7.49894000e+04	1.44220000e-22
1.00000000e+05	1.10923000e-22
1.33352000e+05	8.52597000e-23
1.77828000e+05	6.54951000e-23
2.37137000e+05	5.02838000e-23
3.16228000e+05	3.85844000e-23
4.21697000e+05	2.95919000e-23
5.62341000e+05	2.26839000e-23
7.49894000e+05	1.73803000e-23
1.00000000e+06	1.33107000e-23
-----------------------------

