x,y,Bx,By
-0.125625,0.06562499999999999,-0.00048597139164347777,-0.0010582775299492213
-0.125625,0.071875,-0.00044432290476920225,-0.0010560004188407926
-0.125625,0.078125,-0.0004044840706715245,-0.0010564898446498458
-0.125625,0.08437499999999999,-0.00036659415773325016,-0.0010594443996450164
-0.125625,0.09062499999999998,-0.000330751515338019,-0.0010645668915560743
-0.125625,0.09687499999999999,-0.0002970172201555339,-0.001071569207764198
-0.125625,0.103125,-0.00026541909705887507,-0.0010801762135897977
-0.125625,0.109375,-0.0002359559196159417,-0.0010901287248386872
-0.125625,0.11562499999999999,-0.00020860162554185317,-0.0011011856246787633
-0.125625,0.12187499999999998,-0.00018330941457536578,-0.0011131252149214534
-0.125625,0.128125,-0.0001600156276646357,-0.0011257459030333998
-0.125625,0.13437499999999997,-0.0001386433354652058,-0.0011388663301705397
-0.125625,0.140625,-0.00011910558990468118,-0.0011523250437797318
-0.125625,0.14687499999999998,-0.00010130831439685284,-0.0011659798123766236
-0.125625,0.153125,-8.515282603625307e-05,-0.001179706671358609
-0.125625,0.159375,-7.053799691004984e-05,-0.0011933987783194948
-0.125625,0.16562499999999997,-5.736207186323466e-05,-0.0012069651452413384
-0.125625,0.171875,-4.5524167095975626e-05,-0.001220329303868132
-0.125625,0.17812499999999998,-3.492547836008189e-05,-0.00123342795003014
-0.125625,0.18437499999999998,-2.547022975864942e-05,-0.0012462096030255625
-0.125625,0.190625,-1.7066394713236758e-05,-0.0012586333075730357
-0.125625,0.19687499999999997,-9.626219970694318e-06,-0.0012706673984084142
-0.125625,0.203125,-3.066581942020751e-06,-0.0012822883413141268
-0.125625,0.20937499999999998,2.6907974990248e-06,-0.0012934796591843683
-0.125625,0.21562499999999998,7.719251136446904e-06,-0.0013042309475533545
-0.125625,0.221875,1.2087160490923905e-05,-0.0013145369807357
-0.125625,0.22812499999999997,1.5858024569726e-05,-0.0013243969072285807
-0.125625,0.234375,1.909058658609124e-05,-0.0013338135311861735
-0.125625,0.24062499999999998,2.183900437696564e-05,-0.0013427926754857435
-0.125625,0.24687499999999996,2.4153052481159684e-05,-0.0013513426210592689
-0.125625,0.253125,2.6078345853884645e-05,-0.0013594736166738972
-0.125625,0.25937499999999997,2.7656576981128786e-05,-0.001367197453130271
-0.125625,0.265625,2.892575972190423e-05,-0.0013745270958432573
-0.125625,0.271875,2.9920474558732166e-05,-0.0013814763699195394
-0.125625,0.27812499999999996,3.067211109211415e-05,-0.0013880596921057192
-0.125625,0.284375,3.120910459100417e-05,-0.001394291844312726
-0.125625,0.29062499999999997,3.1557164227381155e-05,-0.001400187783798986
-0.125625,0.296875,3.173949129786058e-05,-0.0014057624854938733
-0.125625,0.303125,3.177698628711475e-05,-0.0014110308123478766
-0.125625,0.30937499999999996,3.168844407374983e-05,-0.0014160074099944416
-0.125625,0.315625,3.1490736934837465e-05,-0.001420706622391972
-0.125625,0.32187499999999997,3.1198985284545116e-05,-0.0014251424254771632
-0.125625,0.328125,3.0826716297723175e-05,-0.0014293283761990497
-0.125625,0.334375,3.0386010731766638e-05,-0.0014332775746149808
-0.125625,0.34062499999999996,2.9887638379023014e-05,-0.0014370026370144433
-0.125625,0.34687499999999993,2.934118266555447e-05,-0.0014405156782945146
-0.125625,0.35312499999999997,2.8755154967071695e-05,-0.0014438283020426024
-0.125625,0.359375,2.8137099245128786e-05,-0.0014469515969893591
-0.125625,0.365625,2.749368762107158e-05,-0.0014498961386788262
-0.125625,0.37187499999999996,2.6830807505783214e-05,-0.0014526719953657375
-0.125625,0.37812499999999993,2.6153640893302596e-05,-0.0014552887372933023
-0.125625,0.38437499999999997,2.5466736408607226e-05,-0.0014577554486304958
-0.125625,0.390625,2.4774074676459776e-05,-0.0014600807414576718
-0.125625,0.396875,2.407912755098177e-05,-0.0014622727712848512
-0.125625,0.40312499999999996,2.3384911715946258e-05,-0.0014643392536698668
-0.125625,0.40937499999999993,2.269403713478111e-05,-0.0014662874815751493
-0.125625,0.41562499999999997,2.2008750797803252e-05,-0.0014681243431635994
-0.125625,0.421875,2.133097618292319e-05,-0.0014698563397869378
-0.125625,0.428125,2.0662348815452786e-05,-0.0014714896039652366
-0.125625,0.43437499999999996,2.000424828308302e-05,-0.0014730299171949713
-0.125625,0.44062499999999993,1.9357827033820094e-05,-0.001474482727455775
-0.125625,0.44687499999999997,1.8724036257842017e-05,-0.0014758531663138837
-0.125625,0.453125,1.810364912896908e-05,-0.00147714606554371
-0.125625,0.459375,1.7497281657771825e-05,-0.0014783659732086779
-0.125625,0.46562499999999996,1.6905411386280586e-05,-0.0014795171691589124
-0.125625,0.47187499999999993,1.6328394133786623e-05,-0.0014806036799170615
-0.125625,0.47812499999999997,1.576647898429439e-05,-0.001481629292934835
-0.125625,0.48437499999999994,1.5219821688733162e-05,-0.00148259757021213
-0.125625,0.490625,1.468849663899768e-05,-0.0014835118612781617
-0.125625,0.49687499999999996,1.417250755618014e-05,-0.0014843753155401103
-0.125625,0.5031249999999999,1.3671797021900022e-05,-0.0014851908940096384
-0.125625,0.5093749999999999,1.3186254969349855e-05,-0.0014859613804214377
-0.125625,0.515625,1.2715726239475242e-05,-0.00148668939176089
-0.125625,0.5218749999999999,1.2260017297509106e-05,-0.0014873773882201047
-0.125625,0.528125,1.1818902195813347e-05,-0.0014880276826031795
-0.125625,0.534375,1.13921278605663e-05,-0.0014886424492025932
-0.125625,0.5406249999999999,1.0979418772202245e-05,-0.001489223732169283
-0.125625,0.546875,1.0580481102596355e-05,-0.0014897734533992723
-0.125625,0.5531249999999999,1.0195006365729278e-05,-0.0014902934199597343
-0.125625,0.559375,9.822674632903906e-06,-0.0014907853310771797
-0.125625,0.565625,9.463157358471682e-06,-0.00149125078471009
-0.125625,0.5718749999999999,9.116119857402436e-06,-0.0014916912837277941
-0.125625,0.578125,8.781223471861023e-06,-0.0014921082417167731
-0.125625,0.5843749999999999,8.458127460188824e-06,-0.0014925029884348755
-0.125625,0.590625,8.146490638293887e-06,-0.0014928767749331686
-0.125625,0.596875,7.845972800393767e-06,-0.0014932307783643603
-0.121875,0.0031249999999999997,-0.0010072883175693164,-0.0012693925540356035
-0.121875,0.009375,-0.0009611827955306347,-0.0012232460288016506
-0.121875,0.015625,-0.0009129467378697723,-0.0011819974336336019
-0.121875,0.021875,-0.0008631554898047522,-0.0011457156530023348
-0.121875,0.028124999999999997,-0.0008123712809157505,-0.0011143908815083657
-0.121875,0.034374999999999996,-0.0007611314685185021,-0.0010879405209722676
-0.121875,0.040624999999999994,-0.0007099385639475258,-0.0010662168726357786
-0.121875,0.046875,-0.000659252280218581,-0.001049016124439912
-0.121875,0.05312499999999999,-0.000609483704507156,-0.0010360881226121952
-0.121875,0.059375,-0.0005609915751146389,-0.0010271464409786761
-0.121875,0.06562499999999999,-0.0005140805381551614,-0.0010218783132922979
-0.121875,0.071875,-0.0004690011789581805,-0.001019954064869797
-0.121875,0.078125,-0.00042595156891642405,-0.001021035761228807
-0.121875,0.08437499999999999,-0.0003850800393340248,-0.0010247848752848682
-0.121875,0.09062499999999998,-0.00034648888687834745,-0.0010308688545116061
-0.121875,0.09687499999999999,-0.0003102387264001377,-0.0010389665405509986
-0.121875,0.103125,-0.0002763532315037094,-0.0010487724531461995
-0.121875,0.109375,-0.00024482403669631286,-0.0010599999966453852
-0.121875,0.11562499999999999,-0.00021561561304621742,-0.0010723836807074484
-0.121875,0.12187499999999998,-0.00018866996855658794,-0.0010856804682176596
-0.121875,0.128125,-0.00016391106225230158,-0.0010996703744033636
-0.121875,0.13437499999999997,-0.00014124885542317212,-0.0011141564436481124
-0.121875,0.140625,-0.00012058295344229773,-0.0011289642265252735
-0.121875,0.14687499999999998,-0.00010180581656189715,-0.0011439408709865463
-0.121875,0.153125,-8.480553802794072e-05,-0.0011589539301024227
-0.121875,0.159375,-6.946820302815418e-05,-0.001173889975636821
-0.121875,0.16562499999999997,-5.567985288598752e-05,-0.0011886530931291834
-0.121875,0.171875,-4.332808613901055e-05,-0.0012031633208561762
-0.121875,0.17812499999999998,-3.230333233415129e-05,-0.0012173550826049635
-0.121875,0.18437499999999998,-2.2499836157757775e-05,-0.0012311756529558109
-0.121875,0.190625,-1.3816389467919481e-05,-0.0012445836839228414
-0.121875,0.19687499999999997,-6.1568474112352196e-06,-0.0012575478133923115
-0.121875,0.203125,5.695374911864481e-07,-0.0012700453687928875
-0.121875,0.20937499999999998,6.4479322695509574e-06,-0.0012820611737378385
-0.121875,0.21562499999999998,1.1557863588294936e-05,-0.0012935864608653988
-0.121875,0.221875,1.597325638920735e-05,-0.0013046178906242255
-0.121875,0.22812499999999997,1.976254970047377e-05,-0.001315156673155463
-0.121875,0.234375,2.2988871261925562e-05,-0.0013252077885661845
-0.121875,0.24062499999999998,2.5710255437303822e-05,-0.0013347792996364948
-0.121875,0.24687499999999996,2.797989144346457e-05,-0.0013438817502340592
-0.121875,0.253125,2.984639120823385e-05,-0.0013525276423204066
-0.121875,0.25937499999999997,3.135406817266139e-05,-0.001360730984333657
-0.121875,0.265625,3.2543220090099706e-05,-0.0013685069038477462
-0.121875,0.271875,3.3450410361175175e-05,-0.0013758713176775916
-0.121875,0.27812499999999996,3.410874370177146e-05,-0.0013828406529738128
-0.121875,0.284375,3.454813299398859e-05,-0.001389431613290684
-0.121875,0.29062499999999997,3.4795555041489456e-05,-0.0013956609840869191
-0.121875,0.296875,3.4875293663844165e-05,-0.0014015454726078924
-0.121875,0.303125,3.480916914123629e-05,-0.001407101577583145
-0.121875,0.30937499999999996,3.461675348126028e-05,-0.0014123454846426055
-0.121875,0.315625,3.4315571341589287e-05,-0.001417292983800635
-0.121875,0.32187499999999997,3.392128672209074e-05,-0.001421959405773666
-0.121875,0.328125,3.3447875751571996e-05,-0.0014263595742818932
-0.121875,0.334375,3.2907786049950236e-05,-0.001430507771837058
-0.121875,0.34062499999999996,3.231208325669155e-05,-0.0014344177168368517
-0.121875,0.34687499999999993,3.1670585389751396e-05,-0.0014381025500728487
-0.121875,0.35312499999999997,3.0991985743432174e-05,-0.0014415748290147105
-0.121875,0.359375,3.0283965054823382e-05,-0.0014448465284606002
-0.121875,0.365625,2.9553293671964076e-05,-0.0014479290463444983
-0.121875,0.37187499999999996,2.880592444685367e-05,-0.0014508332136676542
-0.121875,0.37812499999999993,2.804707705638798e-05,-0.0014535693076759856
-0.121875,0.38437499999999997,2.7281314427046996e-05,-0.0014561470675400572
-0.121875,0.390625,2.6512611906957988e-05,-0.001458575711911415
-0.121875,0.396875,2.574441979359202e-05,-0.0014608639578304677
-0.121875,0.40312499999999996,2.497971978823996e-05,-0.0014630200405486048
-0.121875,0.40937499999999993,2.4221075910636224e-05,-0.0014650517339024952
-0.121875,0.41562499999999997,2.347068036949466e-05,-0.0014669663709429872
-0.121875,0.421875,2.2730394847905464e-05,-0.0014687708645761213
-0.121875,0.428125,2.2001787626969614e-05,-0.0014704717280206473
-0.121875,0.43437499999999996,2.1286166937033308e-05,-0.0014720750949262112
-0.121875,0.44062499999999993,2.0584610893637378e-05,-0.0014735867390299833
-0.121875,0.44687499999999997,1.989799434493846e-05,-0.0014750120932577795
-0.121875,0.453125,1.9227012928951388e-05,-0.0014763562681994313
-0.121875,0.459375,1.8572204612512254e-05,-0.001477624069907923
-0.121875,0.46562499999999996,1.793396895934108e-05,-0.001478820016988209
-0.121875,0.47187499999999993,1.7312584351937003e-05,-0.0014799483569551328
-0.121875,0.47812499999999997,1.6708223371191176e-05,-0.0014810130818509399
-0.121875,0.48437499999999994,1.6120966518464314e-05,-0.001482017943121843
-0.121875,0.490625,1.5550814447351837e-05,-0.001482966465760319
-0.121875,0.49687499999999996,1.4997698856348717e-05,-0.0014838619617255366
-0.121875,0.5031249999999999,1.4461492179024096e-05,-0.0014847075426587845
-0.121875,0.5093749999999999,1.39420161950254e-05,-0.0014855061319141928
-0.121875,0.515625,1.3439049673149596e-05,-0.0014862604759275828
-0.121875,0.5218749999999999,1.2952335146753691e-05,-0.0014869731549480918
-0.121875,0.528125,1.2481584911834512e-05,-0.0014876465931584432
-0.121875,0.534375,1.2026486329105586e-05,-0.0014882830682104416
-0.121875,0.5406249999999999,1.1586706503252652e-05,-0.0014888847202025955
-0.121875,0.546875,1.1161896405187893e-05,-0.001489453560126757
-0.121875,0.5531249999999999,1.0751694496473118e-05,-0.0014899914778104032
-0.121875,0.559375,1.0355729909079889e-05,-0.0014905002493806976
-0.121875,0.565625,9.973625228242674e-06,-0.001490981544275844
-0.121875,0.5718749999999999,9.604998921279991e-06,-0.0014914369318284792
-0.121875,0.578125,9.249467450863347e-06,-0.0014918678874450066
-0.121875,0.5843749999999999,8.906647107254614e-06,-0.0014922757984038562
-0.121875,0.590625,8.576155590468217e-06,-0.001492661969294709
-0.121875,0.596875,8.257613370109585e-06,-0.00149302762711974
-0.118125,0.0031249999999999997,-0.0010800924308275524,-0.0012482819383421782
-0.118125,0.009375,-0.0010298862298769704,-0.0011980605488515093
-0.118125,0.015625,-0.000977317261806577,-0.00115326431717709
-0.118125,0.021875,-0.0009230344454471166,-0.0011139698003087843
-0.118125,0.028124999999999997,-0.0008676711751128887,-0.0010801633659625212
-0.118125,0.034374999999999996,-0.0008118316741744662,-0.0010517482038327462
-0.118125,0.040624999999999994,-0.0007560794935969821,-0.0010285534345662282
-0.118125,0.046875,-0.0007009284307174324,-0.0010103447080868654
-0.118125,0.05312499999999999,-0.0006468359778783314,-0.000996835674083894
-0.118125,0.059375,-0.0005941992603014915,-0.0009876997416208562
-0.118125,0.06562499999999999,-0.0005433532975886149,-0.0009825816124051606
-0.118125,0.071875,-0.0004945713291280487,-0.0009811081622248437
-0.118125,0.078125,-0.000448066882152716,-0.0009828983463620097
-0.118125,0.08437499999999999,-0.0004039972306009095,-0.0009875719075872723
-0.118125,0.09062499999999998,-0.0003624678892471473,-0.0009947567617568948
-0.118125,0.09687499999999999,-0.0003235378053413298,-0.001004095020523543
-0.118125,0.103125,-0.00028722494324166645,-0.0010152476799841503
-0.118125,0.109375,-0.00025351200045942157,-0.0010278980570040512
-0.118125,0.11562499999999999,-0.00022235204104485733,-0.0010417540918611478
-0.118125,0.12187499999999998,-0.00019367388019145206,-0.001056549658266157
-0.118125,0.128125,-0.0001673870992392194,-0.0010720450319347912
-0.118125,0.13437499999999997,-0.00014338661085999221,-0.0010880266692120189
-0.118125,0.140625,-0.00012155672894630287,-0.0011043064402763863
-0.118125,0.14687499999999998,-0.00010177472616329354,-0.0011207204494823111
-0.118125,0.153125,-8.391388436247073e-05,-0.0011371275604087103
-0.118125,0.159375,-6.784605956765643e-05,-0.0011534077267786537
-0.118125,0.16562499999999997,-5.344379471748136e-05,-0.0011694602138262176
-0.118125,0.171875,-4.058202057795663e-05,-0.0011852017787954369
-0.118125,0.17812499999999998,-2.9139389031296818e-05,-0.0012005648646448656
-0.118125,0.18437499999999998,-1.899928406779314e-05,-0.001215495848038006
-0.118125,0.190625,-1.0050554941303809e-05,-0.0012299533714739625
-0.118125,0.19687499999999997,-2.188013683360435e-06,-0.0012439067799647453
-0.118125,0.203125,4.687264008857752e-06,-0.001257334674911176
-0.118125,0.20937499999999998,1.0667799202866499e-05,-0.001270223591624008
-0.118125,0.21562499999999998,1.5839700109820244e-05,-0.0012825668021037902
-0.118125,0.221875,2.0282754991592902e-05,-0.0012943632410431355
-0.118125,0.22812499999999997,2.4070603981325777e-05,-0.001305616550361207
-0.118125,0.234375,2.7270969762709034e-05,-0.0013163342357463647
-0.118125,0.24062499999999998,2.9945930306085333e-05,-0.0013265269275096589
-0.118125,0.24687499999999996,3.2152219774862995e-05,-0.0013362077373990598
-0.118125,0.253125,3.394154628621157e-05,-0.0013453917027718696
-0.118125,0.25937499999999997,3.536091744400278e-05,-0.001354095309569855
-0.118125,0.265625,3.6452966478453315e-05,-0.0013623360858053414
-0.118125,0.271875,3.725627345135427e-05,-0.0013701322576799167
-0.118125,0.27812499999999996,3.780567734689497e-05,-0.001377502460967477
-0.118125,0.284375,3.813257599577874e-05,-0.0013844655008589416
-0.118125,0.29062499999999997,3.82652117039766e-05,-0.0013910401540558294
-0.118125,0.296875,3.82289412049873e-05,-0.001397245007490808
-0.118125,0.303125,3.804648915165965e-05,-0.001403098328628738
-0.118125,0.30937499999999996,3.773818483381151e-05,-0.0014086179628501618
-0.118125,0.315625,3.732218217182264e-05,-0.0014138212539333045
-0.118125,0.32187499999999997,3.6814663312280845e-05,-0.0014187249841261366
-0.118125,0.328125,3.623002635541072e-05,-0.0014233453307350243
-0.118125,0.334375,3.558105788893457e-05,-0.0014276978365506837
-0.118125,0.34062499999999996,3.487909110069114e-05,-0.0014317973917865813
-0.118125,0.34687499999999993,3.4134150302437524e-05,-0.0014356582255213998
-0.118125,0.35312499999999997,3.3355082727848716e-05,-0.0014392939049180581
-0.118125,0.359375,3.2549678475488265e-05,-0.0014427173407397101
-0.118125,0.365625,3.1724779457932074e-05,-0.0014459407979009334
-0.118125,0.37187499999999996,3.0886378195759346e-05,-0.0014489759099827752
-0.118125,0.37812499999999993,3.0039707263384548e-05,-0.0014518336968061933
-0.118125,0.38437499999999997,2.918932015558111e-05,-0.0014545245843023235
-0.118125,0.390625,2.833916430132944e-05,-0.001457058426042392
-0.118125,0.396875,2.7492646907104416e-05,-0.001459444525897215
-0.118125,0.40312499999999996,2.665269426628275e-05,-0.001461691661388193
-0.118125,0.40937499999999993,2.5821805126055424e-05,-0.001463808107370364
-0.118125,0.41562499999999997,2.5002098658858256e-05,-0.001465801659755147
-0.118125,0.421875,2.4195357542456733e-05,-0.0014676796590373776
-0.118125,0.428125,2.340306661182999e-05,-0.001469449013439455
-0.118125,0.43437499999999996,2.262644750716437e-05,-0.0014711162215260976
-0.118125,0.44062499999999993,2.186648970573418e-05,-0.001472687394177336
-0.118125,0.44687499999999997,2.112397829129468e-05,-0.0014741682758359358
-0.118125,0.453125,2.039951878284847e-05,-0.001475564264969187
-0.118125,0.459375,1.9693559315234508e-05,-0.001476880433704655
-0.118125,0.46562499999999996,1.900641043685965e-05,-0.0014781215466156449
-0.118125,0.47187499999999993,1.8338262764949586e-05,-0.0014792920786453143
-0.118125,0.47812499999999997,1.7689202715831534e-05,-0.0014803962321690554
-0.118125,0.48437499999999994,1.7059226506853276e-05,-0.0014814379532032968
-0.118125,0.490625,1.6448252607467637e-05,-0.0014824209467756491
-0.118125,0.49687499999999996,1.5856132799641918e-05,-0.001483348691476561
-0.118125,0.5031249999999999,1.5282661991963078e-05,-0.0014842244532166577
-0.118125,0.5093749999999999,1.4727586917479418e-05,-0.0014850512982168887
-0.118125,0.515625,1.4190613832332938e-05,-0.0014858321052606974
-0.118125,0.5218749999999999,1.3671415320478741e-05,-0.0014865695772388059
-0.118125,0.528125,1.3169636299157829e-05,-0.0014872662520179982
-0.118125,0.534375,1.26848993101866e-05,-0.0014879245126656053
-0.118125,0.5406249999999999,1.2216809173458254e-05,-0.001488546597061333
-0.118125,0.546875,1.1764957071235351e-05,-0.0014891346069277008
-0.118125,0.5531249999999999,1.1328924124768571e-05,-0.0014896905163097683
-0.118125,0.559375,1.090828451843211e-05,-0.0014902161795340137
-0.118125,0.565625,1.050260822085634e-05,-0.001490713338675322
-0.118125,0.5718749999999999,1.0111463347401178e-05,-0.001491183630559994
-0.118125,0.578125,9.734418203694163e-06,-0.00149162859333159
-0.118125,0.5843749999999999,9.371043045806051e-06,-0.0014920496726052819
-0.118125,0.590625,9.02091158890584e-06,-0.0014924482272352067
-0.118125,0.596875,8.683602292888377e-06,-0.0014928255347181469
-0.11437499999999999,0.0031249999999999997,-0.00115802163530201,-0.0012251770568694914
-0.11437499999999999,0.009375,-0.0011033255000812835,-0.0011705178757475368
-0.11437499999999999,0.015625,-0.0010460096982974761,-0.0011218720723585693
-0.11437499999999999,0.021875,-0.0009868067623165508,-0.0010793244173574559
-0.11437499999999999,0.028124999999999997,-0.0009264307801794383,-0.0010428562157270768
-0.11437499999999999,0.034374999999999996,-0.0008655615431003327,-0.001012353663188639
-0.11437499999999999,0.040624999999999994,-0.0008048312790186024,-0.000987618654182812
-0.11437499999999999,0.046875,-0.0007448142888919065,-0.0009683812998559808
-0.11437499999999999,0.05312499999999999,-0.0006860195989058087,-0.0009543134092778787
-0.11437499999999999,0.059375,-0.0006288865593124994,-0.0009450422347908657
-0.11437499999999999,0.06562499999999999,-0.0005737831711186952,-0.0009401638703782124
-0.11437499999999999,0.071875,-0.0005210068118008988,-0.0009392558059685882
-0.11437499999999999,0.078125,-0.0004707869620370095,-0.0009418882666795384
-0.11437499999999999,0.08437499999999999,-0.0004232895043775152,-0.0009476340919425878
-0.11437499999999999,0.09062499999999998,-0.00037862216622466197,-0.0009560770257457253
-0.11437499999999999,0.09687499999999999,-0.00033684070623942115,-0.0009668183894246184
-0.11437499999999999,0.103125,-0.000297955487698112,-0.0009794821890216263
-0.11437499999999999,0.109375,-0.00026193813714781543,-0.0009937187692183715
-0.11437499999999999,0.11562499999999999,-0.00022872804574725186,-0.0010092071661698828
-0.11437499999999999,0.12187499999999998,-0.0001982385290229959,-0.0010256563344652524
-0.11437499999999999,0.128125,-0.00017036251489493498,-0.001042805431876622
-0.11437499999999999,0.13437499999999997,-0.00014497767749062506,-0.0010604233427531757
-0.11437499999999999,0.140625,-0.00012195097432949257,-0.001078307609990723
-0.11437499999999999,0.14687499999999998,-0.00010114257662468148,-0.0010962829292563636
-0.11437499999999999,0.153125,-8.240920704877984e-05,-0.0011141993399189207
-0.11437499999999999,0.159375,-6.560691706521979e-05,-0.0011319302267854725
-0.11437499999999999,0.16562499999999997,-5.059334778463967e-05,-0.0011493702266526366
-0.11437499999999999,0.171875,-3.7229525291269546e-05,-0.0011664331148027616
-0.11437499999999999,0.17812499999999998,-2.5381244507787565e-05,-0.0011830497295071258
-0.11437499999999999,0.18437499999999998,-1.4920095857355264e-05,-0.0011991659776543035
-0.11437499999999999,0.190625,-5.724187051768141e-06,-0.0012147409519026127
-0.11437499999999999,0.19687499999999997,2.321391032411887e-06,-0.0012297451792106003
-0.11437499999999999,0.203125,9.324309680591894e-06,-0.0012441590120796007
-0.11437499999999999,0.20937499999999998,1.5384918868910668e-05,-0.0012579711671400397
-0.11437499999999999,0.21562499999999998,2.0596299835678225e-05,-0.001271177410593946
-0.11437499999999999,0.221875,2.5044423279361183e-05,-0.001283779386250369
-0.11437499999999999,0.22812499999999997,2.8808387254980988e-05,-0.001295783579228302
-0.11437499999999999,0.234375,3.196071297532338e-05,-0.0013072004066421756
-0.11437499999999999,0.24062499999999998,3.4567680451279953e-05,-0.0013180434255407835
-0.11437499999999999,0.24687499999999996,3.6689689207059825e-05,-0.0013283286478798892
-0.11437499999999999,0.253125,3.8381632184585304e-05,-0.0013380739522353005
-0.11437499999999999,0.25937499999999997,3.9693273426838355e-05,-0.001347298582194213
-0.11437499999999999,0.265625,4.0669622231833454e-05,-0.001356022721806851
-0.11437499999999999,0.271875,4.1351298232415906e-05,-0.0013642671390653282
-0.11437499999999999,0.27812499999999996,4.1774883319590185e-05,-0.0013720528890458035
-0.11437499999999999,0.284375,4.197325752592397e-05,-0.0013794010690603344
-0.11437499999999999,0.29062499999999997,4.1975916956479236e-05,-0.001386332618884363
-0.11437499999999999,0.296875,4.180927263096016e-05,-0.001392868159831426
-0.11437499999999999,0.303125,4.149692971249649e-05,-0.0013990278671224422
-0.11437499999999999,0.30937499999999996,4.1059947072629584e-05,-0.001404831370632361
-0.11437499999999999,0.315625,4.051707750225321e-05,-0.0014102976796858044
-0.11437499999999999,0.32187499999999997,3.988498914498869e-05,-0.0014154451281125676
-0.11437499999999999,0.328125,3.9178468920282774e-05,-0.0014202913362627765
-0.11437499999999999,0.334375,3.84106088333264e-05,-0.0014248531871210775
-0.11437499999999999,0.34062499999999996,3.759297615022087e-05,-0.0014291468140515912
-0.11437499999999999,0.34687499999999993,3.673576846011007e-05,-0.001433187598053322
-0.11437499999999999,0.35312499999999997,3.584795465988552e-05,-0.001436990172712577
-0.11437499999999999,0.359375,3.493740288862877e-05,-0.001440568435308182
-0.11437499999999999,0.365625,3.401099641394293e-05,-0.0014439355627604083
-0.11437499999999999,0.37187499999999996,3.307473843536704e-05,-0.0014471040313190045
-0.11437499999999999,0.37812499999999993,3.213384672488425e-05,-0.0014500856390628227
-0.11437499999999999,0.38437499999999997,3.1192838974042334e-05,-0.001452891530436361
-0.11437499999999999,0.390625,3.0255609663696305e-05,-0.0014555322221799305
-0.11437499999999999,0.396875,2.932549921762452e-05,-0.0014580176301227299
-0.11437499999999999,0.40312499999999996,2.8405356146599906e-05,-0.0014603570964042245
-0.11437499999999999,0.40937499999999993,2.7497592835905378e-05,-0.0014625594167709903
-0.11437499999999999,0.41562499999999997,2.660423557749642e-05,-0.0014646328676655186
-0.11437499999999999,0.421875,2.5726969398523602e-05,-0.0014665852328820152
-0.11437499999999999,0.428125,2.486717819106809e-05,-0.0014684238296135072
-0.11437499999999999,0.43437499999999996,2.4025980603902106e-05,-0.001470155533755836
-0.11437499999999999,0.44062499999999993,2.3204262115956558e-05,-0.0014717868043685517
-0.11437499999999999,0.44687499999999997,2.2402703672968344e-05,-0.0014733237072212864
-0.11437499999999999,0.453125,2.162180723344399e-05,-0.0014747719373777754
-0.11437499999999999,0.459375,2.0861918537526353e-05,-0.0014761368407890157
-0.11437499999999999,0.46562499999999996,2.0123247382466288e-05,-0.0014774234348827972
-0.11437499999999999,0.47187499999999993,1.9405885661045487e-05,-0.0014786364281495245
-0.11437499999999999,0.47812499999999997,1.870982339431821e-05,-0.0014797802387343836
-0.11437499999999999,0.48437499999999994,1.80349629672868e-05,-0.0014808590120538774
-0.11437499999999999,0.490625,1.7381131755435482e-05,-0.001481876637460932
-0.11437499999999999,0.49687499999999996,1.674809331127292e-05,-0.0014828367639874475
-0.11437499999999999,0.5031249999999999,1.6135557263016935e-05,-0.0014837428151965898
-0.11437499999999999,0.5093749999999999,1.5543188062159168e-05,-0.001484598003179526
-0.11437499999999999,0.515625,1.4970612702730166e-05,-0.0014854053417328477
-0.11437499999999999,0.5218749999999999,1.4417427522521773e-05,-0.0014861676587538033
-0.11437499999999999,0.528125,1.3883204185191721e-05,-0.0014868876078907574
-0.11437499999999999,0.534375,1.3367494931963806e-05,-0.0014875676794861602
-0.11437499999999999,0.5406249999999999,1.2869837182441587e-05,-0.001488210210848816
-0.11437499999999999,0.546875,1.2389757555780426e-05,-0.001488817395891468
-0.11437499999999999,0.5531249999999999,1.1926775376022693e-05,-0.0014893912941687333
-0.11437499999999999,0.559375,1.1480405718714437e-05,-0.0014899338393492875
-0.11437499999999999,0.565625,1.1050162049916713e-05,-0.0014904468471549342
-0.11437499999999999,0.5718749999999999,1.0635558503331516e-05,-0.0014909320227978731
-0.11437499999999999,0.578125,1.0236111836424295e-05,-0.0014913909679460941
-0.11437499999999999,0.5843749999999999,9.851343102083402e-06,-0.0014918251872454258
-0.11437499999999999,0.590625,9.480779068463803e-06,-0.0014922360944253576
-0.11437499999999999,0.596875,9.123953416173248e-06,-0.001492625018014361
-0.11062499999999999,0.0031249999999999997,-0.0012414452611271478,-0.0011998752561251326
-0.11062499999999999,0.009375,-0.0011818284365743893,-0.001140381805571004
-0.11062499999999999,0.015625,-0.0011193078474584864,-0.0010875587486114347
-0.11062499999999999,0.021875,-0.0010547111659247742,-0.0010414995626173513
-0.11062499999999999,0.028124999999999997,-0.000988844070394805,-0.0010021789131663035
-0.11062499999999999,0.034374999999999996,-0.000922471815724616,-0.0009694626386568254
-0.11062499999999999,0.040624999999999994,-0.000856303928007916,-0.0009431205999962066
-0.11062499999999999,0.046875,-0.0007909823868241728,-0.0009228414897261904
-0.11062499999999999,0.05312499999999999,-0.0007270734073669921,-0.000908248695833469
